run,fold,AUPRC,AUROC,Accuracy,Precision,Recall,F1_Score
20,5,0.29175400800093804,0.8232891832229581,0.9188640973630832,0.0,0.0,0.0
20,1,0.31699201151348866,0.8192180616740088,0.9190283400809717,0.0,0.0,0.0
20,2,0.3353056182006895,0.8239379744790826,0.917004048582996,0.0,0.0,0.0
20,3,0.3146847460718934,0.8429440585796587,0.917004048582996,0.0,0.0,0.0
20,4,0.2737185063982401,0.7961287891024605,0.917004048582996,0.0,0.0,0.0
20,5,0.32194395278054744,0.8497792494481236,0.9188640973630832,0.0,0.0,0.0
20,1,0.3834880079046877,0.8154185022026431,0.9190283400809717,0.0,0.0,0.0
20,2,0.30244394195658153,0.8495127335379313,0.917004048582996,0.0,0.0,0.0
20,3,0.27026431208134133,0.8075162870834006,0.917004048582996,0.0,0.0,0.0
20,4,0.2865665789126084,0.8232380337048404,0.917004048582996,0.0,0.0,0.0
20,5,0.3122024611526103,0.8048565121412804,0.9188640973630832,0.0,0.0,0.0
20,1,0.31442514415868617,0.7786343612334802,0.9190283400809717,0.0,0.0,0.0
20,2,0.36736952851219695,0.8377752651698702,0.917004048582996,0.0,0.0,0.0
20,3,0.33612293274320704,0.8631884994346632,0.917004048582996,0.0,0.0,0.0
20,4,0.3127702749581751,0.8306143326333925,0.917004048582996,0.0,0.0,0.0
20,5,0.2792492051525456,0.7710264900662251,0.9188640973630832,0.0,0.0,0.0
20,1,0.2791149736164238,0.7877753303964757,0.9190283400809717,0.0,0.0,0.0
20,2,0.3673551159495798,0.816615517148549,0.917004048582996,0.0,0.0,0.0
20,3,0.40607542170510424,0.8172077747267539,0.917004048582996,0.0,0.0,0.0
20,4,0.23158789599664317,0.7928713724223334,0.917004048582996,0.0,0.0,0.0
20,5,0.34745568198614785,0.8764900662251656,0.9188640973630832,0.0,0.0,0.0
20,1,0.3066509502794135,0.8236784140969163,0.9190283400809717,0.0,0.0,0.0
20,2,0.3069932070618371,0.8298605502611318,0.917004048582996,0.0,0.0,0.0
20,3,0.3678603749608238,0.8555968341140365,0.917004048582996,0.0,0.0,0.0
20,4,0.3396718236937909,0.7733807139395897,0.917004048582996,0.0,0.0,0.0
20,5,0.32539471751461074,0.8266556291390729,0.9188640973630832,0.0,0.0,0.0
20,1,0.2586672999608732,0.7955947136563877,0.9190283400809717,0.0,0.0,0.0
20,2,0.2207532642351784,0.776395843428633,0.917004048582996,0.0,0.0,0.0
20,3,0.39498269972127664,0.8642653313950358,0.917004048582996,0.0,0.0,0.0
20,4,0.32243894114031507,0.7931405804124266,0.917004048582996,0.0,0.0,0.0
20,5,0.41824628597698743,0.8873068432671083,0.9188640973630832,0.0,0.0,0.0
20,1,0.2742315087077266,0.8257709251101322,0.9190283400809717,0.0,0.0,0.0
20,2,0.4018850817864045,0.8320680557798956,0.917004048582996,0.0,0.0,0.0
20,3,0.2536686036361672,0.8085392774457546,0.917004048582996,0.0,0.0,0.0
20,4,0.36950063639559,0.8390674635223174,0.917004048582996,0.0,0.0,0.0
20,5,0.2802007905419927,0.8029249448123621,0.9188640973630832,0.0,0.0,0.0
20,1,0.316162330107829,0.8063325991189427,0.9190283400809717,0.0,0.0,0.0
20,2,0.30668829778108386,0.8087008022398104,0.917004048582996,0.0,0.0,0.0
20,3,0.32513419598888815,0.8506434070963227,0.917004048582996,0.0,0.0,0.0
20,4,0.310381324338492,0.8277068863403866,0.917004048582996,0.0,0.0,0.0
20,5,0.25762637518429765,0.8187637969094923,0.9188640973630832,0.0,0.0,0.0
20,1,0.4149051481147423,0.8887114537444933,0.9190283400809717,0.0,0.0,0.0
20,2,0.25060675882930006,0.8062779303289722,0.917004048582996,0.0,0.0,0.0
20,3,0.2862890914759725,0.8315834813977279,0.917004048582996,0.0,0.0,0.0
20,4,0.3205089454562188,0.787864103806601,0.917004048582996,0.0,0.0,0.0
20,5,0.3502153344429172,0.8097130242825608,0.9188640973630832,0.0,0.0,0.0
20,1,0.27114988047918775,0.8437775330396475,0.9190283400809717,0.0,0.0,0.0
20,2,0.2765459426884636,0.8123081893070586,0.917004048582996,0.0,0.0,0.0
20,3,0.4680261053636104,0.8422979594034351,0.917004048582996,0.0,0.0,0.0
20,4,0.2772253883336225,0.7779034081731546,0.917004048582996,0.0,0.0,0.0
20,5,0.23771126128593498,0.780187637969095,0.9188640973630832,0.0,0.0,0.0
